Community,state_id,lag_months,correlation,n_start_points
20,18,27,0.0,4
20,18,28,0.0,4
20,18,29,0.0,4
20,18,30,0.0,4
20,18,31,0.0,4
20,18,32,0.0,4
20,18,33,0.0,4
20,18,34,0.0,4
20,18,35,0.14285714285714285,4
20,18,36,0.0,3
21,2,1,0.19230769230769232,12
21,2,2,0.11538461538461539,12
21,2,3,0.2692307692307693,12
21,2,4,0.09615384615384615,12
21,2,5,0.14423076923076925,12
21,2,6,0.15384615384615385,12
21,2,7,0.11538461538461539,12
21,2,8,0.11538461538461539,12
21,2,9,0.09615384615384615,12
21,2,10,0.14423076923076925,12
21,2,11,0.057692307692307696,12
21,2,12,0.0,12
21,2,13,0.15384615384615385,12
21,2,14,0.19230769230769232,12
21,2,15,0.0673076923076923,12
21,2,16,0.057692307692307696,12
21,2,17,0.057692307692307696,12
21,2,18,0.020408163265306124,11
21,2,19,0.08527131782945738,10
21,2,20,0.023255813953488372,10
21,2,21,0.06976744186046512,10
21,2,22,0.11627906976744186,10
21,2,23,0.06976744186046512,10
21,2,24,0.13953488372093023,10
21,2,25,0.046511627906976744,10
21,2,26,0.06976744186046512,10
21,2,27,0.13953488372093023,10
21,2,28,0.2,9
21,2,29,0.15000000000000002,9
21,2,30,0.0,9
21,2,31,0.0,9
21,2,32,0.13157894736842105,8
21,2,33,0.02857142857142857,7
21,2,34,0.0,7
21,2,35,0.17142857142857143,7
21,2,36,0.2571428571428572,7
21,5,1,0.38636363636363635,11
21,5,2,0.10975609756097561,10
21,5,3,0.14634146341463417,10
21,5,4,0.24390243902439024,10
21,5,5,0.4024390243902439,10
21,5,6,0.3815789473684211,9
21,5,7,0.234375,8
21,5,8,0.23076923076923073,7
21,5,9,0.4038461538461538,7
21,5,10,0.3846153846153846,7
21,5,11,0.21739130434782605,6
21,5,12,0.14285714285714285,5
21,5,13,0.0,4
21,5,14,0.16666666666666666,4
21,5,15,0.4166666666666667,4
21,5,16,0.25,3
21,5,17,0.0,2
21,5,18,0.0,2
21,5,19,0.0,2
21,5,20,0.0,2
21,5,21,0.0,2
21,5,22,0.0,2
21,5,23,0.0,2
21,5,24,0.16666666666666666,2
21,5,25,0.3333333333333333,2
21,5,26,0.0,2
21,5,27,0.3333333333333333,2
21,5,28,0.16666666666666666,2
21,5,29,0.1111111111111111,2
21,5,30,0.16666666666666666,2
21,5,31,0.0,2
21,5,32,0.0,2
21,5,33,0.3333333333333333,2
21,5,34,0.3333333333333333,2
21,5,35,0.16666666666666666,2
21,5,36,0.0,2
21,6,1,0.2,3
21,6,2,0.0,3
21,6,3,0.0,3
21,6,4,0.0,3
21,6,5,0.0,3
21,6,6,0.0,3
21,6,7,0.0,3
21,6,8,0.0,3
21,6,9,0.0,3
21,6,10,0.4,3
21,6,11,0.2,3
21,6,12,0.0,3
21,6,13,0.0,3
21,6,14,0.0,3
21,6,15,0.0,3
21,6,16,0.0,3
21,6,17,0.0,3
21,6,18,0.0,3
21,6,19,0.0,3
21,6,20,0.0,3
21,6,21,0.0,3
21,6,22,0.0,3
21,6,23,0.0,3
21,6,24,0.0,3
21,6,25,0.0,3
21,6,26,0.0,3
21,6,27,0.0,3
21,6,28,0.0,3
21,6,29,0.0,3
21,6,30,0.0,3
21,6,31,0.0,3
21,6,32,0.0,3
21,6,33,0.0,3
21,6,34,0.0,3
21,6,35,0.0,3
21,6,36,0.0,3
21,7,1,0.0,4
21,7,2,0.0,4
21,7,3,0.0,4
21,7,4,0.0,4
21,7,5,0.2142857142857143,4
21,7,6,0.0,4
21,7,7,0.0,4
21,7,8,0.07142857142857144,4
21,7,9,0.0,4
21,7,10,0.0,4
21,7,11,0.0,4
21,7,12,0.0,4
21,7,13,0.07142857142857144,4
21,7,14,0.0,4
21,7,15,0.0,4
21,7,16,0.0,4
21,7,17,0.0,4
21,7,18,0.14285714285714288,4
21,7,19,0.0,4
21,7,20,0.0,4
21,7,21,0.10714285714285715,4
21,7,22,0.0,4
21,7,23,0.0,4
21,7,24,0.0,3
21,7,25,0.0,3
21,7,26,0.27272727272727276,3
21,7,27,0.0,3
21,7,28,0.0,3
21,7,29,0.0,3
21,7,30,0.0,3
21,7,31,0.0,3
21,7,32,0.0,2
21,7,33,0.0,2
21,7,34,0.0,2
21,7,35,0.0,2
21,7,36,0.0,2
21,12,1,0.0,1
21,12,2,0.0,1
21,12,3,0.0,1
21,12,4,0.0,1
21,16,1,0.0,3
21,16,2,0.0,3
21,16,3,0.2,3
21,16,4,0.0,3
21,16,5,0.0,3
21,16,6,0.0,3
21,16,7,0.0,3
21,16,8,0.0,3
21,16,9,0.0,3
21,16,10,0.4,3
21,16,11,0.0,3
21,16,12,0.0,3
21,16,13,0.2,3
21,16,14,0.0,3
21,16,15,0.0,3
21,16,16,0.0,3
21,16,17,0.0,3
21,16,18,0.0,3
21,16,19,0.0,3
21,16,20,0.0,3
21,16,21,0.0,3
21,16,22,0.0,3
21,16,23,0.0,3
21,16,24,0.0,3
21,16,25,0.0,3
21,16,26,0.0,3
21,16,27,0.0,3
21,16,28,0.0,3
21,16,29,0.0,3
21,16,30,0.0,3
21,16,31,0.0,3
21,16,32,0.0,3
21,16,33,0.0,3
21,16,34,0.0,3
21,16,35,0.0,3
21,16,36,0.0,3
21,17,1,0.19863013698630136,20
21,17,2,0.20714285714285713,19
21,17,3,0.15,19
21,17,4,0.21874999999999997,18
21,17,5,0.32031250000000006,18
21,17,6,0.1015625,18
21,17,7,0.0625,18
21,17,8,0.1015625,18
21,17,9,0.15517241379310345,17
21,17,10,0.13392857142857145,16
21,17,11,0.08035714285714286,16
21,17,12,0.053571428571428575,16
21,17,13,0.19811320754716985,15
21,17,14,0.12765957446808512,14
21,17,15,0.17045454545454547,13
21,17,16,0.11363636363636363,13
21,17,17,0.21951219512195122,12
21,17,18,0.14473684210526316,11
21,17,19,0.18421052631578946,11
21,17,20,0.15789473684210528,11
21,17,21,0.22368421052631576,11
21,17,22,0.2894736842105263,11
21,17,23,0.10526315789473684,11
21,17,24,0.1842105263157895,11
21,17,25,0.2894736842105263,11
21,17,26,0.21491228070175442,11
21,17,27,0.19736842105263158,11
21,17,28,0.15789473684210528,11
21,17,29,0.09210526315789473,11
21,17,30,0.3815789473684211,11
21,17,31,0.14473684210526316,11
21,17,32,0.2894736842105263,11
21,17,33,0.18421052631578946,11
21,17,34,0.2,10
21,17,35,0.40625,9
21,17,36,0.05,8
21,18,1,0.3894230769230769,24
21,18,2,0.3958333333333333,24
21,18,3,0.1826923076923077,24
21,18,4,0.1826923076923077,24
21,18,5,0.2644230769230769,24
21,18,6,0.1831683168316832,23
21,18,7,0.28217821782178226,23
21,18,8,0.2524752475247526,23
21,18,9,0.25247524752475253,23
21,18,10,0.2171717171717172,22
21,18,11,0.1464646464646465,22
21,18,12,0.10309278350515465,21
21,18,13,0.14948453608247425,21
21,18,14,0.154639175257732,21
21,18,15,0.16151202749140897,21
21,18,16,0.18041237113402067,21
21,18,17,0.08762886597938147,21
21,18,18,0.154639175257732,21
21,18,19,0.154639175257732,21
21,18,20,0.17553191489361702,20
21,18,21,0.2215909090909091,19
21,18,22,0.1524390243902439,18
21,18,23,0.2621951219512195,18
21,18,24,0.09349593495934959,18
21,18,25,0.07926829268292683,18
21,18,26,0.09429824561403509,17
21,18,27,0.17123287671232876,16
21,18,28,0.15714285714285714,15
21,18,29,0.15625,14
21,18,30,0.09836065573770492,13
21,18,31,0.23636363636363636,12
21,18,32,0.2909090909090909,12
21,18,33,0.31730769230769235,11
21,18,34,0.4038461538461538,11
21,18,35,0.2884615384615385,11
21,18,36,0.4,10
22,1,1,0.2,4
22,1,2,0.1,4
22,1,3,0.0,4
22,1,4,0.0,4
22,1,5,0.2,4
22,1,6,0.2,4
22,1,7,0.2,4
22,1,8,0.0,4
22,1,9,0.0,4
22,1,10,0.0,4
22,1,11,0.0,4
22,1,12,0.0,4
22,1,13,0.0,4
22,1,14,0.0,4
22,1,15,0.0,4
22,1,16,0.0,4
22,1,17,0.0,4
22,1,18,0.0,4
22,1,19,0.0,4
22,1,20,0.0,4
22,1,21,0.0,4
22,1,22,0.0,4
22,1,23,0.0,4
22,1,24,0.0,4
22,1,25,0.0,4
22,1,26,0.0,4
22,1,27,0.0,4
22,1,28,0.0,4
22,1,29,0.0,4
22,1,30,0.0,4
22,1,31,0.0,4
22,1,32,0.0,4
22,1,33,0.0,4
22,1,34,0.0,4
22,1,35,0.0,4
22,1,36,0.0,4
22,2,1,0.45,18
22,2,2,0.4,18
22,2,3,0.2,18
22,2,4,0.06666666666666667,18
22,2,5,0.11666666666666667,18
22,2,6,0.2,18
22,2,7,0.26666666666666666,18
22,2,8,0.3,18
22,2,9,0.16666666666666666,18
22,2,10,0.3,18
22,2,11,0.15,18
22,2,12,0.23333333333333334,18
22,2,13,0.2,18
22,2,14,0.2,18
22,2,15,0.08333333333333333,18
22,2,16,0.05,18
22,2,17,0.05,18
22,2,18,0.1,18
22,2,19,0.16666666666666666,18
22,2,20,0.26666666666666666,18
22,2,21,0.21666666666666667,18
22,2,22,0.23333333333333334,18
22,2,23,0.13333333333333333,18
22,2,24,0.17857142857142858,17
22,2,25,0.15384615384615385,16
22,2,26,0.10416666666666667,15
22,2,27,0.13043478260869565,14
22,2,28,0.043478260869565216,14
22,2,29,0.043478260869565216,14
22,2,30,0.13043478260869565,14
22,2,31,0.21428571428571427,13
22,2,32,0.42105263157894735,12
22,2,33,0.3333333333333333,11
22,2,34,0.5,10
22,2,35,0.25,10
22,2,36,0.125,10
22,5,1,0.09090909090909091,4
22,5,2,0.13636363636363638,4
22,5,3,0.0,4
22,5,4,0.0,3
22,5,5,0.0,3
22,5,6,0.0,2
22,5,7,0.0,2
22,5,8,0.0,2
22,5,9,0.30000000000000004,2
22,5,10,0.2,2
22,5,11,0.30000000000000004,2
22,5,12,0.2,2
22,5,13,0.0,2
22,5,14,0.0,2
22,5,15,0.0,1
22,6,1,0.25,2
22,6,2,0.0,2
22,6,3,0.0,2
22,6,4,0.0,2
22,6,5,0.0,2
22,6,6,0.0,2
22,6,7,0.0,2
22,6,8,0.0,2
22,6,9,0.0,2
22,6,10,0.0,2
22,6,11,0.0,2
22,6,12,0.0,2
22,6,13,0.0,2
22,6,14,0.0,2
22,6,15,0.0,2
22,6,16,0.0,2
22,6,17,0.0,2
22,6,18,0.0,2
22,6,19,0.0,2
22,6,20,0.0,2
22,6,21,0.0,2
22,6,22,0.0,2
22,6,23,0.0,2
22,6,24,0.0,2
22,6,25,0.0,2
22,6,26,0.0,2
22,6,27,0.0,2
22,6,28,0.0,2
22,6,29,0.0,2
22,6,30,0.0,2
22,6,31,0.0,2
22,6,32,0.0,2
22,6,33,0.0,2
22,6,34,0.0,2
22,6,35,0.0,2
22,6,36,0.0,2
22,12,1,0.4,10
22,12,2,0.5568181818181818,9
22,12,3,0.45454545454545453,9
22,12,4,0.45454545454545453,9
22,12,5,0.5526315789473685,8
22,12,6,0.31578947368421056,8
22,12,7,0.625,7
22,12,8,0.46875,7
22,12,9,0.3076923076923077,6
22,12,10,0.46153846153846156,6
22,12,11,0.4230769230769231,6
22,12,12,0.6000000000000001,5
22,12,13,0.4285714285714286,4
22,12,14,0.43749999999999994,3
22,12,15,0.8,2
22,12,16,0.5,1
22,16,1,0.0,1
22,16,2,0.0,1
22,16,3,0.0,1
22,16,4,0.0,1
22,16,5,0.0,1
22,16,6,0.0,1
22,16,7,0.0,1
22,16,8,0.0,1
22,16,9,0.0,1
22,16,10,0.0,1
22,16,11,0.0,1
22,16,12,0.0,1
22,16,13,0.0,1
22,16,14,0.0,1
22,16,15,0.0,1
22,16,16,0.0,1
22,16,17,0.0,1
22,16,18,0.0,1
22,16,19,0.0,1
22,16,20,0.0,1
22,16,21,0.0,1
22,16,22,0.0,1
22,16,23,0.0,1
22,16,24,0.0,1
22,16,25,0.0,1
22,16,26,0.0,1
22,16,27,0.0,1
22,16,28,0.0,1
22,16,29,0.0,1
22,17,1,0.365546218487395,27
22,17,2,0.3151260504201681,27
22,17,3,0.2327586206896552,26
22,17,4,0.23451327433628322,25
22,17,5,0.30088495575221236,25
22,17,6,0.1409090909090909,24
22,17,7,0.30000000000000004,24
22,17,8,0.1775700934579439,23
22,17,9,0.19626168224299062,23
22,17,10,0.29207920792079206,22
22,17,11,0.34736842105263155,21
22,17,12,0.27894736842105267,21
22,17,13,0.23157894736842102,21
22,17,14,0.20526315789473684,21
22,17,15,0.3105263157894737,21
22,17,16,0.3225806451612903,20
22,17,17,0.3064516129032258,20
22,17,18,0.3225806451612903,20
22,17,19,0.17204301075268816,20
22,17,20,0.11111111111111112,19
22,17,21,0.07738095238095237,18
22,17,22,0.1845238095238095,18
22,17,23,0.22619047619047622,18
22,17,24,0.17857142857142858,18
22,17,25,0.21428571428571427,18
22,17,26,0.21428571428571427,18
22,17,27,0.26785714285714285,18
22,17,28,0.2857142857142857,18
22,17,29,0.26785714285714285,18
22,17,30,0.19642857142857142,18
22,17,31,0.17857142857142858,18
22,17,32,0.26785714285714285,18
22,17,33,0.3095238095238095,18
22,17,34,0.27976190476190477,18
22,17,35,0.16666666666666666,17
22,17,36,0.11538461538461539,16
22,18,1,0.0,3
22,18,2,0.3333333333333333,3
22,18,3,0.0,3
22,18,4,0.0,3
22,18,5,0.0,3
22,18,6,0.0,3
22,18,7,0.0,3
22,18,8,0.0,3
22,18,9,0.0,3
22,18,10,0.0,3
22,18,11,0.0,3
22,18,12,0.0,3
22,18,13,0.0,3
22,18,14,0.3333333333333333,3
22,18,15,0.0,3
22,18,16,0.3333333333333333,3
22,18,17,0.0,3
22,18,18,0.0,3
22,18,19,0.0,3
22,18,20,0.0,3
22,18,21,0.0,3
22,18,22,0.0,3
22,18,23,0.0,3
22,18,24,0.0,3
22,18,25,0.0,3
22,18,26,0.0,3
22,18,27,0.0,3
22,18,28,0.0,2
22,18,29,0.0,2
22,18,30,0.0,2
22,18,31,0.0,2
22,18,32,0.0,2
22,18,33,0.0,2
22,18,34,0.0,2
22,18,35,0.0,2
22,18,36,0.0,2
23,3,1,0.2222222222222222,7
23,3,2,0.0,7
23,3,3,0.0,6
23,3,4,0.0,5
23,3,5,0.08333333333333333,5
23,3,6,0.3333333333333333,5
23,3,7,0.3333333333333333,5
23,3,8,0.08333333333333333,5
23,3,9,0.0,4
23,3,10,0.0,3
23,3,11,0.0,3
23,3,12,0.125,3
23,3,13,0.375,3
23,3,14,0.25,3
23,3,15,0.0,3
23,3,16,0.0,2
23,3,17,0.0,1
23,3,18,0.0,1
23,3,19,0.0,1
23,3,20,0.0,1
23,3,21,0.0,1
23,3,22,0.0,1
23,3,23,0.0,1
23,3,24,0.0,1
23,3,25,0.0,1
23,3,26,0.0,1
23,3,27,0.0,1
23,3,28,0.5,1
23,3,29,0.5,1
23,3,30,0.0,1
23,3,31,0.0,1
23,3,32,0.0,1
23,3,33,0.0,1
23,3,34,0.0,1
23,3,35,0.5,1
23,3,36,0.5,1
23,4,1,0.0,1
23,4,2,0.0,1
23,4,3,0.0,1
23,4,4,0.0,1
23,4,5,0.0,1
23,4,6,0.0,1
23,4,7,0.0,1
23,4,8,0.0,1
23,4,9,0.0,1
23,4,10,0.0,1
23,4,11,0.0,1
23,4,12,0.0,1
23,8,1,0.5,2
23,8,2,0.0,2
23,8,3,0.0,2
23,8,4,0.0,2
23,8,5,0.0,2
23,8,6,0.0,2
23,8,7,0.0,2
23,8,8,0.0,2
23,8,9,0.0,2
23,8,10,0.0,2
23,8,11,0.0,2
23,8,12,0.0,2
23,8,13,0.0,2
23,8,14,0.0,1
23,9,1,0.40963855421686746,19
23,9,2,0.3311688311688312,18
23,9,3,0.2597402597402597,18
23,9,4,0.22972972972972971,17
23,9,5,0.17647058823529413,16
23,9,6,0.217741935483871,15
23,9,7,0.33870967741935487,15
23,9,8,0.24193548387096778,15
23,9,9,0.288135593220339,14
23,9,10,0.23728813559322035,14
23,9,11,0.25892857142857145,13
23,9,12,0.4732142857142857,13
23,9,13,0.32142857142857145,13
23,9,14,0.2410714285714286,13
23,9,15,0.2410714285714286,13
23,9,16,0.22641509433962267,12
23,9,17,0.14,11
23,9,18,0.17045454545454547,10
23,9,19,0.5340909090909091,10
23,9,20,0.4090909090909091,10
23,9,21,0.45454545454545453,10
23,9,22,0.4204545454545454,10
23,9,23,0.4431818181818182,10
23,9,24,0.5657894736842105,9
23,9,25,0.609375,8
23,9,26,0.5384615384615384,7
23,9,27,0.30434782608695654,6
23,9,28,0.42857142857142855,5
23,9,29,0.07142857142857142,5
23,9,30,0.0,4
23,9,31,0.6666666666666666,4
23,9,32,0.5,4
23,9,33,0.5,4
23,9,34,0.25,4
23,9,35,0.5,4
23,9,36,0.25,4
23,11,1,0.5838926174496644,32
23,11,2,0.4832214765100671,32
23,11,3,0.41610738255033547,32
23,11,4,0.3691275167785235,32
23,11,5,0.30872483221476504,32
23,11,6,0.2751677852348993,32
23,11,7,0.2885906040268456,32
23,11,8,0.3422818791946308,32
23,11,9,0.29530201342281875,32
23,11,10,0.3221476510067114,32
23,11,11,0.3557046979865771,32
23,11,12,0.36912751677852346,32
23,11,13,0.37248322147651003,32
23,11,14,0.33892617449664425,32
23,11,15,0.2785234899328859,32
23,11,16,0.26510067114093955,32
23,11,17,0.14093959731543623,32
23,11,18,0.1610738255033557,32
23,11,19,0.2097902097902098,31
23,11,20,0.2299270072992701,30
23,11,21,0.29770992366412213,29
23,11,22,0.29770992366412213,29
23,11,23,0.40800000000000003,28
23,11,24,0.34800000000000003,28
23,11,25,0.276,28
23,11,26,0.22400000000000003,28
23,11,27,0.232,28
23,11,28,0.2113821138211382,27
23,11,29,0.23577235772357721,27
23,11,30,0.19918699186991867,27
23,11,31,0.2564102564102564,26
23,11,32,0.2894736842105263,25
23,11,33,0.2916666666666667,24
23,11,34,0.37254901960784315,23
23,11,35,0.43229166666666663,22
23,11,36,0.4139784946236559,21
23,14,1,0.2857142857142857,4
23,14,2,0.2857142857142857,4
23,14,3,0.14285714285714285,4
23,14,4,0.2857142857142857,4
23,14,5,0.2857142857142857,4
23,14,6,0.0,4
23,14,7,0.0,3
23,14,8,0.0,2
23,14,9,0.0,2
23,14,10,0.0,1
23,14,11,0.0,1
24,1,1,0.0,1
24,1,2,0.0,1
24,1,3,0.0,1
24,1,4,0.0,1
24,1,5,0.0,1
24,1,6,0.0,1
24,1,7,0.0,1
24,1,8,0.0,1
24,1,9,0.0,1
24,1,10,0.0,1
24,1,11,0.0,1
24,1,12,0.0,1
24,1,13,0.0,1
24,1,14,0.0,1
24,1,15,0.0,1
24,1,16,0.0,1
24,1,17,0.0,1
24,1,18,0.0,1
24,1,19,0.0,1
24,1,20,0.0,1
24,1,21,0.0,1
24,1,22,0.0,1
24,1,23,0.0,1
24,1,24,0.0,1
24,1,25,0.0,1
24,1,26,0.0,1
24,1,27,0.0,1
24,1,28,0.0,1
24,1,29,0.0,1
24,1,30,0.0,1
24,1,31,0.0,1
24,1,32,0.0,1
24,1,33,0.0,1
24,1,34,0.0,1
24,1,35,0.0,1
24,1,36,0.0,1
24,2,1,0.07142857142857144,5
24,2,2,0.0,5
24,2,3,0.0,5
24,2,4,0.0,5
24,2,5,0.0,5
24,2,6,0.0,5
24,2,7,0.0,5
24,2,8,0.0,5
24,2,9,0.10714285714285715,5
24,2,10,0.07142857142857144,5
24,2,11,0.0,5
24,2,12,0.0,5
24,2,13,0.0,5
24,2,14,0.07142857142857144,5
24,2,15,0.10714285714285715,5
24,2,16,0.0,5
24,2,17,0.0,5
24,2,18,0.0,5
24,2,19,0.0,4
24,2,20,0.0,4
24,2,21,0.0,4
24,2,22,0.0,4
24,2,23,0.0,4
24,2,24,0.27272727272727276,4
24,2,25,0.0,4
24,2,26,0.0,4
24,2,27,0.0,4
24,2,28,0.0,4
24,2,29,0.0,4
24,2,30,0.0,4
24,2,31,0.0,4
24,2,32,0.0,4
24,2,33,0.0,4
24,2,34,0.0,4
24,2,35,0.0,4
24,2,36,0.0,4
24,5,1,0.3333333333333333,10
24,5,2,0.3333333333333333,9
24,5,3,0.212962962962963,9
24,5,4,0.3166666666666666,8
24,5,5,0.3333333333333333,7
24,5,6,0.3863636363636364,6
24,5,7,0.18181818181818182,6
24,5,8,0.31578947368421056,5
24,5,9,0.0,4
24,5,10,0.13636363636363638,3
24,5,11,0.0,3
24,5,12,0.0,2
24,5,13,0.0,2
24,5,14,0.0,2
24,5,15,0.0,2
24,5,16,0.375,2
24,5,17,0.125,2
24,5,18,0.75,2
24,5,19,0.5,2
24,5,20,0.45833333333333337,2
24,5,21,0.125,2
24,5,22,0.25,2
24,5,23,0.8333333333333334,2
24,5,24,1.0,2
24,5,25,0.25,2
24,5,26,0.375,2
24,5,27,0.125,2
24,5,28,0.0,1
24,12,1,0.5789473684210527,16
24,12,2,0.506578947368421,16
24,12,3,0.33771929824561403,16
24,12,4,0.28289473684210525,16
24,12,5,0.17105263157894737,16
24,12,6,0.22297297297297292,15
24,12,7,0.2647058823529412,14
24,12,8,0.20588235294117646,14
24,12,9,0.1818181818181818,13
24,12,10,0.0606060606060606,13
24,12,11,0.05,12
24,12,12,0.017543859649122806,11
24,12,13,0.0,10
24,12,14,0.0,9
24,12,15,0.0,8
24,12,16,0.0,7
24,12,17,0.041666666666666664,7
24,12,18,0.09090909090909091,6
24,12,19,0.13636363636363635,6
24,12,20,0.2727272727272727,6
24,12,21,0.45454545454545453,6
24,12,22,0.5454545454545454,6
24,12,23,0.6818181818181818,6
24,12,24,0.7272727272727273,6
24,12,25,0.6363636363636364,6
24,12,26,0.4848484848484848,6
24,12,27,0.42424242424242425,6
24,12,28,0.3333333333333333,6
24,12,29,0.36363636363636365,6
24,12,30,0.4848484848484848,6
24,12,31,0.42424242424242425,6
24,12,32,0.42424242424242425,6
24,12,33,0.1515151515151515,6
24,12,34,0.18181818181818182,6
24,12,35,0.0,5
24,12,36,0.08333333333333333,4
24,17,1,0.6380090497737557,45
24,17,2,0.658256880733945,44
24,17,3,0.5998427672955974,43
24,17,4,0.6297169811320754,43
24,17,5,0.6014150943396226,43
24,17,6,0.5880952380952381,42
24,17,7,0.5452380952380952,42
24,17,8,0.5120772946859903,41
24,17,9,0.5121951219512195,40
24,17,10,0.49024390243902444,40
24,17,11,0.4853658536585367,40
24,17,12,0.42439024390243907,40
24,17,13,0.4682926829268293,40
24,17,14,0.41707317073170735,40
24,17,15,0.4292682926829269,40
24,17,16,0.40841584158415845,39
24,17,17,0.4170854271356784,38
24,17,18,0.5051020408163266,37
24,17,19,0.42091836734693877,37
24,17,20,0.44386873920552683,36
24,17,21,0.39572192513368987,35
24,17,22,0.4640883977900553,34
24,17,23,0.37937384898710863,34
24,17,24,0.45714285714285713,33
24,17,25,0.36046511627906974,32
24,17,26,0.4186746987951807,31
24,17,27,0.35937500000000006,30
24,17,28,0.3697916666666667,30
24,17,29,0.34493670886075956,29
24,17,30,0.33860759493670883,29
24,17,31,0.31329113924050633,29
24,17,32,0.3227848101265823,29
24,17,33,0.30379746835443033,29
24,17,34,0.2974683544303797,29
24,17,35,0.29032258064516125,28
24,17,36,0.26129032258064516,28
24,18,1,0.42857142857142855,5
24,18,2,0.35714285714285715,5
24,18,3,0.14285714285714285,5
24,18,4,0.0,5
24,18,5,0.0,5
24,18,6,0.0,5
24,18,7,0.0,5
24,18,8,0.0,5
24,18,9,0.0,5
24,18,10,0.0,5
24,18,11,0.14285714285714285,5
24,18,12,0.07142857142857142,5
24,18,13,0.14285714285714285,5
24,18,14,0.07142857142857142,5
24,18,15,0.0,5
24,18,16,0.0,5
24,18,17,0.0,5
24,18,18,0.0,5
24,18,19,0.0,4
24,18,20,0.0,4
24,18,21,0.0,4
24,18,22,0.0,4
24,18,23,0.0,4
24,18,24,0.0,4
24,18,25,0.0,4
24,18,26,0.0,4
24,18,27,0.0,4
24,18,28,0.0,4
24,18,29,0.0,4
24,18,30,0.0,3
24,18,31,0.0,2
24,18,32,0.0,1
25,3,1,0.36666666666666664,12
25,3,2,0.23333333333333334,12
25,3,3,0.1,12
25,3,4,0.06666666666666667,12
25,3,5,0.06666666666666667,12
25,3,6,0.03333333333333333,12
25,3,7,0.03333333333333333,12
25,3,8,0.13333333333333333,12
25,3,9,0.16666666666666666,12
25,3,10,0.26666666666666666,12
25,3,11,0.2857142857142857,11
25,3,12,0.21428571428571427,11
25,3,13,0.14285714285714285,11
25,3,14,0.03571428571428571,11
25,3,15,0.0,11
25,3,16,0.03571428571428571,11
25,3,17,0.07142857142857142,11
25,3,18,0.07142857142857142,11
25,3,19,0.08333333333333333,10
25,3,20,0.22727272727272727,9
25,3,21,0.35,8
25,3,22,0.3,8
25,3,23,0.25,8
25,3,24,0.05555555555555555,7
25,3,25,0.1111111111111111,7
25,3,26,0.0,7
25,3,27,0.0,7
25,3,28,0.0,7
25,3,29,0.05555555555555555,7
25,3,30,0.125,6
25,3,31,0.14285714285714285,5
25,3,32,0.0,4
25,3,33,0.08333333333333333,4
25,3,34,0.0,4
25,3,35,0.0,4
25,3,36,0.0,4
25,4,1,0.0,2
25,4,2,0.0,2
25,4,3,0.0,2
25,4,4,0.16666666666666666,2
25,4,5,0.0,2
25,4,6,0.0,2
25,4,7,0.0,2
25,4,8,0.0,2
25,4,9,0.0,2
25,4,10,0.0,1
25,4,11,0.0,1
25,4,12,0.0,1
25,4,13,0.0,1
25,8,1,0.2857142857142857,4
25,8,2,0.21428571428571427,4
25,8,3,0.14285714285714285,4
25,8,4,0.0,4
25,8,5,0.0,4
25,8,6,0.0,4
25,8,7,0.0,4
25,8,8,0.0,4
25,8,9,0.0,4
25,8,10,0.0,4
25,8,11,0.0,4
25,8,12,0.0,4
25,8,13,0.0,3
25,8,14,0.0,2
25,8,15,0.0,1
25,9,1,0.8014705882352942,38
25,9,2,0.7279411764705882,38
25,9,3,0.6911764705882353,38
25,9,4,0.6470588235294118,38
25,9,5,0.6176470588235294,38
25,9,6,0.5735294117647058,38
25,9,7,0.5661764705882353,38
25,9,8,0.5294117647058824,38
25,9,9,0.5367647058823529,38
25,9,10,0.5441176470588235,38
25,9,11,0.5441176470588235,38
25,9,12,0.5514705882352942,38
25,9,13,0.5588235294117647,38
25,9,14,0.5220588235294118,38
25,9,15,0.47794117647058826,38
25,9,16,0.47794117647058826,38
25,9,17,0.4338235294117647,38
25,9,18,0.38235294117647056,38
25,9,19,0.36764705882352944,38
25,9,20,0.3283582089552239,37
25,9,21,0.3106060606060606,36
25,9,22,0.3046875,35
25,9,23,0.31451612903225806,34
25,9,24,0.33064516129032256,34
25,9,25,0.3225806451612903,34
25,9,26,0.33064516129032256,34
25,9,27,0.29838709677419356,34
25,9,28,0.3064516129032258,34
25,9,29,0.2903225806451613,34
25,9,30,0.2786885245901639,33
25,9,31,0.3,32
25,9,32,0.288135593220339,31
25,9,33,0.2719298245614035,30
25,9,34,0.24545454545454545,29
25,9,35,0.2641509433962264,28
25,9,36,0.28431372549019607,27
25,10,1,0.0,1
25,10,2,0.0,1
25,10,3,0.0,1
25,10,4,0.0,1
25,10,5,0.0,1
25,10,6,0.0,1
25,10,7,0.0,1
25,10,8,0.0,1
25,10,9,0.0,1
25,10,10,0.0,1
25,10,11,0.0,1
25,10,12,0.0,1
25,10,13,0.0,1
25,10,14,0.0,1
25,10,15,0.0,1
25,10,16,0.0,1
25,10,17,0.0,1
25,10,18,0.0,1
25,10,19,0.0,1
25,10,20,0.0,1
25,10,21,0.0,1
25,10,22,0.0,1
25,10,23,0.0,1
25,10,24,0.0,1
25,10,25,0.0,1
25,10,26,0.0,1
25,10,27,0.0,1
25,10,28,0.0,1
25,10,29,0.0,1
25,10,30,0.0,1
25,10,31,0.0,1
25,10,32,0.0,1
25,10,33,0.0,1
25,10,34,0.0,1
