index,Community,YMonth,Year,Month,Period,ASSAULT,BATTERY,BURGLARY,CRIMINAL DAMAGE,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,MOTOR VEHICLE THEFT,NARCOTICS,OTHER CRIMES,OTHER OFFENSE,PUBLIC ORDER,ROBBERY,SEXUAL CRIMES,THEFT,WEAPONS VIOLATION,dominantCrime,dominantCrimeShare,arrestRate,domesticRate,acs_year,sample_idx,date,state_id,state_weight
1146,23,202307,2023,07,Post-COVID,0.06677265500794913,0.21303656597774245,0.030206677265500796,0.07790143084260731,0.022257551669316374,0.03815580286168521,0.10333863275039745,0.10969793322734499,0.006359300476947536,0.057233704292527825,0.006359300476947536,0.06359300476947535,0.012718600953895072,0.15421303656597773,0.03815580286168521,BATTERY,0.21303656597774245,0.21303656597774245,0.20349761526232116,2023,1146,2023-07-01,9,1.0
1147,23,202308,2023,08,Post-COVID,0.10046367851622875,0.1901081916537867,0.013910355486862442,0.080370942812983,0.00463678516228748,0.03709428129829984,0.07109737248840804,0.11282843894899536,0.017001545595054096,0.04791344667697063,0.017001545595054096,0.1143740340030912,0.010819165378670788,0.14992272024729522,0.03245749613601236,BATTERY,0.1901081916537867,0.2132921174652241,0.20401854714064915,2023,1147,2023-08-01,9,1.0
1148,23,202309,2023,09,Post-COVID,0.10410094637223975,0.1829652996845426,0.022082018927444796,0.0804416403785489,0.00946372239747634,0.033123028391167195,0.0914826498422713,0.11198738170347003,0.012618296529968454,0.052050473186119876,0.014195583596214511,0.11356466876971609,0.017350157728706624,0.12618296529968454,0.028391167192429023,BATTERY,0.1829652996845426,0.2192429022082019,0.20977917981072555,2023,1148,2023-09-01,3,0.5
1148,23,202309,2023,09,Post-COVID,0.10410094637223975,0.1829652996845426,0.022082018927444796,0.0804416403785489,0.00946372239747634,0.033123028391167195,0.0914826498422713,0.11198738170347003,0.012618296529968454,0.052050473186119876,0.014195583596214511,0.11356466876971609,0.017350157728706624,0.12618296529968454,0.028391167192429023,BATTERY,0.1829652996845426,0.2192429022082019,0.20977917981072555,2023,1148,2023-09-01,9,0.5
1149,23,202310,2023,10,Post-COVID,0.08487654320987655,0.16049382716049382,0.009259259259259259,0.08796296296296297,0.012345679012345678,0.035493827160493825,0.10339506172839506,0.13271604938271606,0.006172839506172839,0.05864197530864197,0.009259259259259259,0.125,0.009259259259259259,0.11574074074074074,0.04938271604938271,BATTERY,0.16049382716049382,0.24537037037037038,0.14351851851851852,2023,1149,2023-10-01,3,1.0
1150,23,202311,2023,11,Post-COVID,0.0729483282674772,0.16261398176291794,0.0243161094224924,0.0851063829787234,0.019756838905775075,0.0425531914893617,0.1094224924012158,0.16261398176291794,0.007598784194528876,0.06231003039513678,0.010638297872340425,0.0790273556231003,0.0060790273556231,0.12158054711246201,0.03343465045592705,BATTERY,0.16261398176291794,0.25987841945288753,0.14893617021276595,2023,1150,2023-11-01,9,1.0
1151,23,202312,2023,12,Post-COVID,0.08038585209003216,0.15916398713826366,0.011254019292604502,0.08681672025723473,0.012861736334405145,0.03697749196141479,0.0932475884244373,0.16559485530546625,0.01929260450160772,0.08842443729903537,0.011254019292604502,0.05466237942122187,0.00964630225080386,0.13665594855305466,0.03376205787781351,NARCOTICS,0.16559485530546625,0.2765273311897106,0.19292604501607716,2023,1151,2023-12-01,0,0.5
1151,23,202312,2023,12,Post-COVID,0.08038585209003216,0.15916398713826366,0.011254019292604502,0.08681672025723473,0.012861736334405145,0.03697749196141479,0.0932475884244373,0.16559485530546625,0.01929260450160772,0.08842443729903537,0.011254019292604502,0.05466237942122187,0.00964630225080386,0.13665594855305466,0.03376205787781351,NARCOTICS,0.16559485530546625,0.2765273311897106,0.19292604501607716,2023,1151,2023-12-01,9,0.5
1152,24,201801,2018,01,Pre-COVID,0.07528957528957529,0.09845559845559845,0.0888030888030888,0.09266409266409266,0.015444015444015444,0.09845559845559845,0.059845559845559844,0.007722007722007722,0.007722007722007722,0.0444015444015444,0.009652509652509652,0.059845559845559844,0.009652509652509652,0.3281853281853282,0.003861003861003861,THEFT,0.3281853281853282,0.10810810810810811,0.07915057915057915,2019,1152,2018-01-01,17,1.0
1153,24,201802,2018,02,Pre-COVID,0.07481296758104738,0.12718204488778054,0.04488778054862843,0.09725685785536159,0.0399002493765586,0.12718204488778054,0.02493765586034913,0.00997506234413965,0.004987531172069825,0.032418952618453865,0.0024937655860349127,0.057356608478802994,0.012468827930174564,0.33915211970074816,0.004987531172069825,THEFT,0.33915211970074816,0.10723192019950124,0.0798004987531172,2019,1153,2018-02-01,17,1.0
1154,24,201803,2018,03,Pre-COVID,0.06601941747572816,0.11844660194174757,0.07766990291262135,0.11067961165048544,0.017475728155339806,0.10097087378640776,0.02524271844660194,0.005825242718446602,0.007766990291262136,0.05048543689320388,0.005825242718446602,0.02524271844660194,0.005825242718446602,0.3766990291262136,0.005825242718446602,THEFT,0.3766990291262136,0.10485436893203884,0.10097087378640776,2019,1154,2018-03-01,17,1.0
1155,24,201804,2018,04,Pre-COVID,0.05619834710743802,0.13388429752066117,0.07272727272727272,0.1140495867768595,0.026446280991735537,0.07603305785123966,0.02809917355371901,0.009917355371900827,0.006611570247933884,0.03966942148760331,0.0049586776859504135,0.026446280991735537,0.0049586776859504135,0.39669421487603307,0.003305785123966942,THEFT,0.39669421487603307,0.1140495867768595,0.10082644628099173,2019,1155,2018-04-01,17,1.0
1156,24,201805,2018,05,Pre-COVID,0.055714285714285716,0.13,0.06571428571428571,0.12,0.017142857142857144,0.08571428571428572,0.05,0.002857142857142857,0.0014285714285714286,0.04857142857142857,0.007142857142857143,0.045714285714285714,0.012857142857142857,0.35,0.007142857142857143,THEFT,0.35,0.09714285714285714,0.08857142857142856,2019,1156,2018-05-01,17,1.0
1157,24,201806,2018,06,Pre-COVID,0.055384615384615386,0.13230769230769232,0.05692307692307692,0.13230769230769232,0.026153846153846153,0.06153846153846154,0.052307692307692305,0.013846153846153847,0.006153846153846154,0.04923076923076923,0.018461538461538463,0.02923076923076923,0.013846153846153847,0.3384615384615385,0.013846153846153847,THEFT,0.3384615384615385,0.13846153846153847,0.09692307692307692,2019,1157,2018-06-01,0,0.5
1157,24,201806,2018,06,Pre-COVID,0.055384615384615386,0.13230769230769232,0.05692307692307692,0.13230769230769232,0.026153846153846153,0.06153846153846154,0.052307692307692305,0.013846153846153847,0.006153846153846154,0.04923076923076923,0.018461538461538463,0.02923076923076923,0.013846153846153847,0.3384615384615385,0.013846153846153847,THEFT,0.3384615384615385,0.13846153846153847,0.09692307692307692,2019,1157,2018-06-01,2,0.5
1158,24,201807,2018,07,Pre-COVID,0.05417956656346749,0.1130030959752322,0.06811145510835913,0.1238390092879257,0.01393188854489164,0.08204334365325078,0.04953560371517028,0.006191950464396285,0.006191950464396285,0.04489164086687306,0.0046439628482972135,0.02786377708978328,0.017027863777089782,0.38080495356037153,0.007739938080495356,THEFT,0.38080495356037153,0.10526315789473684,0.10061919504643962,2019,1158,2018-07-01,17,1.0
1159,24,201808,2018,08,Pre-COVID,0.07222222222222222,0.11805555555555555,0.07083333333333333,0.10138888888888889,0.020833333333333332,0.08472222222222223,0.04027777777777778,0.004166666666666667,0.002777777777777778,0.030555555555555555,0.011111111111111112,0.05138888888888889,0.020833333333333332,0.3625,0.008333333333333333,THEFT,0.3625,0.12083333333333333,0.08472222222222223,2019,1159,2018-08-01,17,1.0
1160,24,201809,2018,09,Pre-COVID,0.07230769230769231,0.12307692307692308,0.08153846153846153,0.09846153846153846,0.027692307692307693,0.07384615384615385,0.04,0.007692307692307693,0.007692307692307693,0.03076923076923077,0.012307692307692308,0.03230769230769231,0.024615384615384615,0.35384615384615387,0.013846153846153847,THEFT,0.35384615384615387,0.11692307692307692,0.08461538461538462,2019,1160,2018-09-01,17,1.0
1161,24,201810,2018,10,Pre-COVID,0.06596701649175413,0.12593703148425786,0.0704647676161919,0.09745127436281859,0.0239880059970015,0.08245877061469266,0.013493253373313344,0.0074962518740629685,0.010494752623688156,0.025487256371814093,0.005997001499250375,0.04047976011994003,0.013493253373313344,0.4122938530734633,0.004497751124437781,THEFT,0.4122938530734633,0.09295352323838081,0.07196401799100449,2019,1161,2018-10-01,1,1.0
1162,24,201811,2018,11,Pre-COVID,0.04409448818897638,0.09133858267716535,0.06614173228346457,0.10236220472440945,0.02204724409448819,0.06929133858267716,0.04566929133858268,0.011023622047244094,0.007874015748031496,0.03464566929133858,0.0031496062992125984,0.04094488188976378,0.01732283464566929,0.44251968503937006,0.0015748031496062992,THEFT,0.44251968503937006,0.08503937007874016,0.07874015748031496,2019,1162,2018-11-01,17,1.0
1163,24,201812,2018,12,Pre-COVID,0.0421875,0.1171875,0.05,0.103125,0.021875,0.0984375,0.0359375,0.009375,0.0015625,0.0265625,0.009375,0.0390625,0.0109375,0.4296875,0.0046875,THEFT,0.4296875,0.0875,0.078125,2019,1163,2018-12-01,17,1.0
1164,24,201901,2019,01,Pre-COVID,0.04595588235294118,0.12316176470588236,0.05514705882352941,0.09191176470588236,0.022058823529411766,0.11213235294117647,0.04044117647058824,0.014705882352941176,0.014705882352941176,0.042279411764705885,0.003676470588235294,0.04595588235294118,0.009191176470588236,0.36764705882352944,0.011029411764705883,THEFT,0.36764705882352944,0.14338235294117646,0.11213235294117647,2019,1164,2019-01-01,17,1.0
1165,24,201902,2019,02,Pre-COVID,0.08102345415778252,0.13859275053304904,0.07036247334754797,0.09381663113006397,0.019189765458422176,0.10021321961620469,0.029850746268656716,0.008528784648187633,0.0042643923240938165,0.029850746268656716,0.0042643923240938165,0.023454157782515993,0.014925373134328358,0.3773987206823028,0.0042643923240938165,THEFT,0.3773987206823028,0.1044776119402985,0.08742004264392324,2019,1165,2019-02-01,17,1.0
1166,24,201903,2019,03,Pre-COVID,0.06769825918762089,0.15087040618955513,0.029013539651837523,0.11218568665377177,0.015473887814313346,0.08704061895551257,0.03868471953578337,0.019342359767891684,0.01160541586073501,0.04448742746615087,0.0019342359767891683,0.029013539651837523,0.007736943907156673,0.3713733075435203,0.013539651837524178,THEFT,0.3713733075435203,0.12959381044487428,0.11218568665377177,2019,1166,2019-03-01,2,0.5
1166,24,201903,2019,03,Pre-COVID,0.06769825918762089,0.15087040618955513,0.029013539651837523,0.11218568665377177,0.015473887814313346,0.08704061895551257,0.03868471953578337,0.019342359767891684,0.01160541586073501,0.04448742746615087,0.0019342359767891683,0.029013539651837523,0.007736943907156673,0.3713733075435203,0.013539651837524178,THEFT,0.3713733075435203,0.12959381044487428,0.11218568665377177,2019,1166,2019-03-01,17,0.5
1167,24,201904,2019,04,Pre-COVID,0.08237547892720307,0.12260536398467432,0.038314176245210725,0.1111111111111111,0.017241379310344827,0.09961685823754789,0.044061302681992334,0.013409961685823755,0.007662835249042145,0.05172413793103448,0.005747126436781609,0.01532567049808429,0.01532567049808429,0.3486590038314176,0.02681992337164751,THEFT,0.3486590038314176,0.11685823754789272,0.09195402298850575,2019,1167,2019-04-01,0,0.3333333333333333
1167,24,201904,2019,04,Pre-COVID,0.08237547892720307,0.12260536398467432,0.038314176245210725,0.1111111111111111,0.017241379310344827,0.09961685823754789,0.044061302681992334,0.013409961685823755,0.007662835249042145,0.05172413793103448,0.005747126436781609,0.01532567049808429,0.01532567049808429,0.3486590038314176,0.02681992337164751,THEFT,0.3486590038314176,0.11685823754789272,0.09195402298850575,2019,1167,2019-04-01,2,0.3333333333333333
1167,24,201904,2019,04,Pre-COVID,0.08237547892720307,0.12260536398467432,0.038314176245210725,0.1111111111111111,0.017241379310344827,0.09961685823754789,0.044061302681992334,0.013409961685823755,0.007662835249042145,0.05172413793103448,0.005747126436781609,0.01532567049808429,0.01532567049808429,0.3486590038314176,0.02681992337164751,THEFT,0.3486590038314176,0.11685823754789272,0.09195402298850575,2019,1167,2019-04-01,17,0.3333333333333333
1168,24,201905,2019,05,Pre-COVID,0.05279034690799397,0.13574660633484162,0.05731523378582202,0.13122171945701358,0.033182503770739065,0.07541478129713423,0.03619909502262444,0.0196078431372549,0.007541478129713424,0.03469079939668175,0.010558069381598794,0.033182503770739065,0.02262443438914027,0.3453996983408748,0.004524886877828055,THEFT,0.3453996983408748,0.14328808446455504,0.07993966817496229,2019,1168,2019-05-01,0,0.5
1168,24,201905,2019,05,Pre-COVID,0.05279034690799397,0.13574660633484162,0.05731523378582202,0.13122171945701358,0.033182503770739065,0.07541478129713423,0.03619909502262444,0.0196078431372549,0.007541478129713424,0.03469079939668175,0.010558069381598794,0.033182503770739065,0.02262443438914027,0.3453996983408748,0.004524886877828055,THEFT,0.3453996983408748,0.14328808446455504,0.07993966817496229,2019,1168,2019-05-01,17,0.5
1169,24,201906,2019,06,Pre-COVID,0.07162921348314606,0.1446629213483146,0.056179775280898875,0.14325842696629212,0.025280898876404494,0.06601123595505617,0.021067415730337078,0.011235955056179775,0.004213483146067416,0.025280898876404494,0.011235955056179775,0.03932584269662921,0.009831460674157303,0.3637640449438202,0.007022471910112359,THEFT,0.3637640449438202,0.11938202247191011,0.07724719101123595,2019,1169,2019-06-01,17,1.0
1170,24,201907,2019,07,Pre-COVID,0.05080213903743316,0.14037433155080214,0.058823529411764705,0.10561497326203209,0.0213903743315508,0.10160427807486631,0.03208556149732621,0.0106951871657754,0.00267379679144385,0.05213903743315508,0.009358288770053475,0.02540106951871658,0.0106951871657754,0.3689839572192513,0.009358288770053475,THEFT,0.3689839572192513,0.12433155080213903,0.09090909090909091,2019,1170,2019-07-01,17,1.0
1171,24,201908,2019,08,Pre-COVID,0.055873925501432664,0.11461318051575932,0.045845272206303724,0.12893982808022922,0.011461318051575931,0.08595988538681948,0.03581661891117478,0.014326647564469915,0.0014326647564469914,0.03724928366762178,0.01002865329512894,0.03724928366762178,0.011461318051575931,0.40114613180515757,0.008595988538681949,THEFT,0.40114613180515757,0.10744985673352435,0.09455587392550144,2019,1171,2019-08-01,17,1.0
1172,24,201909,2019,09,Pre-COVID,0.049635036496350364,0.12262773722627737,0.06423357664233577,0.10364963503649635,0.021897810218978103,0.10656934306569343,0.027737226277372264,0.004379562043795621,0.004379562043795621,0.035036496350364967,0.004379562043795621,0.030656934306569343,0.013138686131386862,0.4058394160583942,0.00583941605839416,THEFT,0.4058394160583942,0.10510948905109489,0.08175182481751825,2019,1172,2019-09-01,17,1.0
1173,24,201910,2019,10,Pre-COVID,0.052050473186119876,0.11987381703470032,0.04574132492113565,0.09779179810725552,0.03785488958990536,0.0914826498422713,0.03470031545741325,0.006309148264984227,0.0015772870662460567,0.01892744479495268,0.00473186119873817,0.02365930599369085,0.011041009463722398,0.45110410094637227,0.0031545741324921135,THEFT,0.45110410094637227,0.10252365930599369,0.0804416403785489,2019,1173,2019-10-01,17,1.0
1174,24,201911,2019,11,Pre-COVID,0.05474452554744526,0.12043795620437957,0.060218978102189784,0.09854014598540146,0.012773722627737226,0.1259124087591241,0.025547445255474453,0.005474452554744526,0.0036496350364963502,0.04562043795620438,0.009124087591240875,0.043795620437956206,0.009124087591240875,0.3722627737226277,0.012773722627737226,THEFT,0.3722627737226277,0.11861313868613138,0.08211678832116788,2019,1174,2019-11-01,17,1.0
1175,24,201912,2019,12,Pre-COVID,0.05008635578583765,0.14335060449050085,0.04317789291882556,0.08117443868739206,0.012089810017271158,0.07426597582037997,0.024179620034542316,0.010362694300518135,0.0034542314335060447,0.039723661485319514,0.0017271157167530224,0.046632124352331605,0.02072538860103627,0.4369602763385147,0.012089810017271158,THEFT,0.4369602763385147,0.1226252158894646,0.11053540587219343,2019,1175,2019-12-01,17,1.0
1176,24,202001,2020,01,COVID,0.06954887218045112,0.12030075187969924,0.05263157894736842,0.08834586466165413,0.015037593984962405,0.09398496240601503,0.02819548872180451,0.015037593984962405,0.005639097744360902,0.05451127819548872,0.005639097744360902,0.03195488721804511,0.011278195488721804,0.4041353383458647,0.0037593984962406013,THEFT,0.4041353383458647,0.12030075187969924,0.08834586466165413,2021,1176,2020-01-01,17,1.0
1177,24,202002,2020,02,COVID,0.043859649122807015,0.11842105263157894,0.04824561403508772,0.12280701754385964,0.017543859649122806,0.11842105263157894,0.039473684210526314,0.008771929824561403,0.010964912280701754,0.046052631578947366,0.006578947368421052,0.03508771929824561,0.008771929824561403,0.375,0.0,THEFT,0.375,0.13157894736842105,0.07236842105263158,2021,1177,2020-02-01,17,1.0
1178,24,202003,2020,03,COVID,0.06906077348066299,0.1270718232044199,0.04696132596685083,0.13812154696132597,0.03038674033149171,0.06906077348066299,0.049723756906077346,0.011049723756906077,0.0055248618784530384,0.03314917127071823,0.011049723756906077,0.027624309392265192,0.022099447513812154,0.3425414364640884,0.016574585635359115,THEFT,0.3425414364640884,0.13812154696132597,0.13259668508287292,2021,1178,2020-03-01,0,0.5
1178,24,202003,2020,03,COVID,0.06906077348066299,0.1270718232044199,0.04696132596685083,0.13812154696132597,0.03038674033149171,0.06906077348066299,0.049723756906077346,0.011049723756906077,0.0055248618784530384,0.03314917127071823,0.011049723756906077,0.027624309392265192,0.022099447513812154,0.3425414364640884,0.016574585635359115,THEFT,0.3425414364640884,0.13812154696132597,0.13259668508287292,2021,1178,2020-03-01,17,0.5
1179,24,202004,2020,04,COVID,0.07608695652173914,0.14130434782608695,0.021739130434782608,0.10869565217391304,0.010869565217391304,0.13043478260869565,0.057971014492753624,0.0,0.007246376811594203,0.03985507246376811,0.0,0.018115942028985508,0.010869565217391304,0.35507246376811596,0.021739130434782608,THEFT,0.35507246376811596,0.04710144927536232,0.14130434782608695,2021,1179,2020-04-01,12,1.0
1180,24,202005,2020,05,COVID,0.04381443298969072,0.1211340206185567,0.15721649484536082,0.1134020618556701,0.01804123711340206,0.07216494845360824,0.02577319587628866,0.005154639175257732,0.007731958762886598,0.028350515463917526,0.010309278350515464,0.028350515463917526,0.002577319587628866,0.3324742268041237,0.03350515463917526,THEFT,0.3324742268041237,0.10309278350515463,0.11597938144329897,2021,1180,2020-05-01,17,1.0
1181,24,202006,2020,06,COVID,0.0728476821192053,0.1280353200883002,0.05739514348785872,0.12362030905077263,0.026490066225165563,0.0728476821192053,0.03532008830022075,0.006622516556291391,0.017660044150110375,0.039735099337748346,0.011037527593818985,0.03090507726269316,0.024282560706401765,0.32891832229580575,0.024282560706401765,THEFT,0.32891832229580575,0.08167770419426049,0.10816777041942605,2021,1181,2020-06-01,0,0.5
1181,24,202006,2020,06,COVID,0.0728476821192053,0.1280353200883002,0.05739514348785872,0.12362030905077263,0.026490066225165563,0.0728476821192053,0.03532008830022075,0.006622516556291391,0.017660044150110375,0.039735099337748346,0.011037527593818985,0.03090507726269316,0.024282560706401765,0.32891832229580575,0.024282560706401765,THEFT,0.32891832229580575,0.08167770419426049,0.10816777041942605,2021,1181,2020-06-01,2,0.5
1182,24,202007,2020,07,COVID,0.05622489959839357,0.12048192771084337,0.060240963855421686,0.10240963855421686,0.010040160642570281,0.09036144578313253,0.06626506024096386,0.006024096385542169,0.012048192771084338,0.04417670682730924,0.012048192771084338,0.050200803212851405,0.010040160642570281,0.3413654618473896,0.018072289156626505,THEFT,0.3413654618473896,0.08433734939759036,0.09839357429718876,2021,1182,2020-07-01,17,1.0
1183,24,202008,2020,08,COVID,0.06826568265682657,0.13468634686346864,0.06826568265682657,0.11439114391143912,0.02214022140221402,0.05166051660516605,0.07011070110701106,0.005535055350553505,0.007380073800738007,0.027675276752767528,0.007380073800738007,0.08302583025830258,0.01107011070110701,0.3118081180811808,0.016605166051660517,THEFT,0.3118081180811808,0.0959409594095941,0.10516605166051661,2021,1183,2020-08-01,0,1.0
1184,24,202009,2020,09,COVID,0.06526315789473684,0.11368421052631579,0.04,0.12631578947368421,0.014736842105263158,0.06315789473684211,0.07578947368421053,0.01263157894736842,0.01263157894736842,0.042105263157894736,0.002105263157894737,0.06526315789473684,0.008421052631578947,0.3452631578947368,0.01263157894736842,THEFT,0.3452631578947368,0.10736842105263159,0.07368421052631578,2021,1184,2020-09-01,17,1.0
1185,24,202010,2020,10,COVID,0.05708661417322835,0.10433070866141732,0.047244094488188976,0.1141732283464567,0.011811023622047244,0.1062992125984252,0.07086614173228346,0.003937007874015748,0.00984251968503937,0.051181102362204724,0.003937007874015748,0.05511811023622047,0.015748031496062992,0.3425196850393701,0.005905511811023622,THEFT,0.3425196850393701,0.08267716535433071,0.09251968503937008,2021,1185,2020-10-01,12,1.0
1186,24,202011,2020,11,COVID,0.06698564593301436,0.11244019138755981,0.03110047846889952,0.08133971291866028,0.011961722488038277,0.16267942583732056,0.08373205741626795,0.004784688995215311,0.0023923444976076554,0.028708133971291867,0.0023923444976076554,0.05980861244019139,0.011961722488038277,0.33014354066985646,0.009569377990430622,THEFT,0.33014354066985646,0.06698564593301436,0.10287081339712918,2021,1186,2020-11-01,12,1.0
1187,24,202012,2020,12,COVID,0.0546875,0.08854166666666667,0.033854166666666664,0.09375,0.013020833333333334,0.1484375,0.09114583333333333,0.010416666666666666,0.010416666666666666,0.046875,0.005208333333333333,0.041666666666666664,0.0078125,0.3385416666666667,0.015625,THEFT,0.3385416666666667,0.09895833333333333,0.11197916666666667,2021,1187,2020-12-01,12,1.0
1188,24,202101,2021,01,COVID,0.0636604774535809,0.08488063660477453,0.04774535809018567,0.16710875331564987,0.034482758620689655,0.15384615384615385,0.06896551724137931,0.0,0.002652519893899204,0.03183023872679045,0.007957559681697613,0.07692307692307693,0.005305039787798408,0.2546419098143236,0.0,THEFT,0.2546419098143236,0.058355437665782495,0.09549071618037135,2021,1188,2021-01-01,12,1.0
1189,24,202102,2021,02,COVID,0.0473186119873817,0.13249211356466878,0.05362776025236593,0.07255520504731862,0.022082018927444796,0.11987381703470032,0.11041009463722397,0.0031545741324921135,0.006309148264984227,0.04416403785488959,0.0031545741324921135,0.0694006309148265,0.012618296529968454,0.29652996845425866,0.006309148264984227,THEFT,0.29652996845425866,0.031545741324921134,0.10410094637223975,2021,1189,2021-02-01,12,0.5
1189,24,202102,2021,02,COVID,0.0473186119873817,0.13249211356466878,0.05362776025236593,0.07255520504731862,0.022082018927444796,0.11987381703470032,0.11041009463722397,0.0031545741324921135,0.006309148264984227,0.04416403785488959,0.0031545741324921135,0.0694006309148265,0.012618296529968454,0.29652996845425866,0.006309148264984227,THEFT,0.29652996845425866,0.031545741324921134,0.10410094637223975,2021,1189,2021-02-01,17,0.5
1190,24,202103,2021,03,COVID,0.05378973105134474,0.10024449877750612,0.04156479217603912,0.097799511002445,0.014669926650366748,0.09290953545232274,0.08068459657701711,0.017114914425427872,0.012224938875305624,0.05867970660146699,0.007334963325183374,0.029339853300733496,0.012224938875305624,0.36674816625916873,0.014669926650366748,THEFT,0.36674816625916873,0.12469437652811736,0.11246943765281174,2021,1190,2021-03-01,0,1.0
1191,24,202104,2021,04,COVID,0.06489675516224189,0.12389380530973451,0.05014749262536873,0.12979351032448377,0.017699115044247787,0.07964601769911504,0.058997050147492625,0.014749262536873156,0.017699115044247787,0.0471976401179941,0.0,0.02359882005899705,0.011799410029498525,0.34513274336283184,0.014749262536873156,THEFT,0.34513274336283184,0.07964601769911504,0.1415929203539823,2021,1191,2021-04-01,0,0.5
1191,24,202104,2021,04,COVID,0.06489675516224189,0.12389380530973451,0.05014749262536873,0.12979351032448377,0.017699115044247787,0.07964601769911504,0.058997050147492625,0.014749262536873156,0.017699115044247787,0.0471976401179941,0.0,0.02359882005899705,0.011799410029498525,0.34513274336283184,0.014749262536873156,THEFT,0.34513274336283184,0.07964601769911504,0.1415929203539823,2021,1191,2021-04-01,18,0.5
1192,24,202105,2021,05,COVID,0.07127429805615551,0.15334773218142547,0.028077753779697623,0.10151187904967603,0.019438444924406047,0.0734341252699784,0.06263498920086392,0.012958963282937365,0.012958963282937365,0.047516198704103674,0.008639308855291577,0.04319654427645788,0.019438444924406047,0.3282937365010799,0.017278617710583154,THEFT,0.3282937365010799,0.1079913606911447,0.15334773218142547,2021,1192,2021-05-01,18,1.0
1193,24,202106,2021,06,COVID,0.0720164609053498,0.13786008230452676,0.030864197530864196,0.10905349794238683,0.01646090534979424,0.0823045267489712,0.04526748971193416,0.00823045267489712,0.00823045267489712,0.053497942386831275,0.018518518518518517,0.04526748971193416,0.006172839506172839,0.3374485596707819,0.02880658436213992,THEFT,0.3374485596707819,0.07818930041152264,0.09259259259259259,2021,1193,2021-06-01,0,0.5
1193,24,202106,2021,06,COVID,0.0720164609053498,0.13786008230452676,0.030864197530864196,0.10905349794238683,0.01646090534979424,0.0823045267489712,0.04526748971193416,0.00823045267489712,0.00823045267489712,0.053497942386831275,0.018518518518518517,0.04526748971193416,0.006172839506172839,0.3374485596707819,0.02880658436213992,THEFT,0.3374485596707819,0.07818930041152264,0.09259259259259259,2021,1193,2021-06-01,18,0.5
1194,24,202107,2021,07,COVID,0.08007448789571694,0.13966480446927373,0.03165735567970205,0.1042830540037244,0.0148975791433892,0.0782122905027933,0.0521415270018622,0.020484171322160148,0.00931098696461825,0.03910614525139665,0.0074487895716946,0.0446927374301676,0.0186219739292365,0.3370577281191806,0.0223463687150838,THEFT,0.3370577281191806,0.10800744878957169,0.10242085661080075,2021,1194,2021-07-01,18,1.0
1195,24,202108,2021,08,COVID,0.08436213991769548,0.14609053497942387,0.0205761316872428,0.10699588477366255,0.00823045267489712,0.08024691358024691,0.06172839506172839,0.00205761316872428,0.006172839506172839,0.04938271604938271,0.00205761316872428,0.06995884773662552,0.0102880658436214,0.3292181069958848,0.02263374485596708,THEFT,0.3292181069958848,0.06584362139917696,0.11522633744855967,2021,1195,2021-08-01,0,0.3333333333333333
1195,24,202108,2021,08,COVID,0.08436213991769548,0.14609053497942387,0.0205761316872428,0.10699588477366255,0.00823045267489712,0.08024691358024691,0.06172839506172839,0.00205761316872428,0.006172839506172839,0.04938271604938271,0.00205761316872428,0.06995884773662552,0.0102880658436214,0.3292181069958848,0.02263374485596708,THEFT,0.3292181069958848,0.06584362139917696,0.11522633744855967,2021,1195,2021-08-01,5,0.3333333333333333
1195,24,202108,2021,08,COVID,0.08436213991769548,0.14609053497942387,0.0205761316872428,0.10699588477366255,0.00823045267489712,0.08024691358024691,0.06172839506172839,0.00205761316872428,0.006172839506172839,0.04938271604938271,0.00205761316872428,0.06995884773662552,0.0102880658436214,0.3292181069958848,0.02263374485596708,THEFT,0.3292181069958848,0.06584362139917696,0.11522633744855967,2021,1195,2021-08-01,17,0.3333333333333333
1196,24,202109,2021,09,COVID,0.087890625,0.158203125,0.03515625,0.1015625,0.01171875,0.0546875,0.083984375,0.013671875,0.00390625,0.0546875,0.005859375,0.08203125,0.01171875,0.28515625,0.009765625,THEFT,0.28515625,0.0703125,0.099609375,2021,1196,2021-09-01,5,1.0
1197,24,202110,2021,10,COVID,0.06804733727810651,0.10207100591715976,0.05029585798816568,0.07840236686390532,0.010355029585798817,0.06360946745562131,0.07988165680473373,0.013313609467455622,0.004437869822485207,0.03550295857988166,0.011834319526627219,0.08136094674556213,0.01775147928994083,0.3727810650887574,0.010355029585798817,THEFT,0.3727810650887574,0.060650887573964495,0.06656804733727811,2021,1197,2021-10-01,17,1.0
1198,24,202111,2021,11,COVID,0.05197132616487455,0.1003584229390681,0.07885304659498207,0.08960573476702509,0.016129032258064516,0.05913978494623656,0.07526881720430108,0.010752688172043012,0.007168458781362007,0.035842293906810034,0.0035842293906810036,0.1057347670250896,0.012544802867383513,0.33512544802867383,0.017921146953405017,THEFT,0.33512544802867383,0.07885304659498207,0.07526881720430108,2021,1198,2021-11-01,17,1.0
